-1.0,0.693917972295,1.0
-0.948717948718,0.965794664003,1.0
-0.897435897436,1.12636331974,1.0
-0.846153846154,1.11218380097,1.0
-0.794871794872,1.40572409028,1.0
-0.74358974359,1.20058172146,1.0
-0.692307692308,1.44343174671,1.0
-0.641025641026,1.79618030824,1.0
-0.589743589744,1.75692291072,1.0
-0.538461538462,1.87717441137,1.0
-0.487179487179,1.90075118199,1.0
-0.435897435897,2.09971751304,1.0
-0.384615384615,2.0897214532,1.0
-0.333333333333,2.0524061436,1.0
-0.282051282051,2.24873364142,1.0
-0.230769230769,2.76208684103,1.0
-0.179487179487,2.44323484137,1.0
-0.128205128205,2.48718796905,1.0
-0.0769230769231,2.83229123188,1.0
-0.025641025641,2.94544718531,1.0
0.025641025641,3.13021338184,1.0
0.0769230769231,2.79504906355,1.0
0.128205128205,2.8766674923,1.0
0.179487179487,3.26912553122,1.0
0.230769230769,3.4218492187,1.0
0.282051282051,3.45612223885,1.0
0.333333333333,3.5016900636,1.0
0.384615384615,3.39476010398,1.0
0.435897435897,3.63906357017,1.0
0.487179487179,3.90398948545,1.0
0.538461538462,3.79889741203,1.0
0.589743589744,3.91530279462,1.0
0.641025641026,4.1691505339,1.0
0.692307692308,4.33077612047,1.0
0.74358974359,4.36931513537,1.0
0.794871794872,4.67928194521,1.0
0.846153846154,4.71710414895,1.0
0.897435897436,5.02481937371,1.0
0.948717948718,4.84031934471,1.0
1.0,4.9953818167,1.0
-1.0,1.931672737,1.0
-0.948717948718,2.08053317309,1.0
-0.897435897436,2.06710540818,1.0
-0.846153846154,2.32574951209,1.0
-0.794871794872,2.28919391836,1.0
-0.74358974359,2.27846726967,1.0
-0.692307692308,2.12174706305,1.0
-0.641025641026,2.20543655252,1.0
-0.589743589744,2.64245950726,1.0
-0.538461538462,2.20786944096,1.0
-0.487179487179,2.4733352907,1.0
-0.435897435897,2.66376270997,1.0
-0.384615384615,2.41970685524,1.0
-0.333333333333,2.62849935782,1.0
-0.282051282051,2.46061822065,1.0
-0.230769230769,2.51163835162,1.0
-0.179487179487,2.99278749462,1.0
-0.128205128205,2.95944362055,1.0
-0.0769230769231,2.84480015249,1.0
-0.025641025641,3.02458806715,1.0
0.025641025641,2.68385908524,1.0
0.0769230769231,3.20990325517,1.0
0.128205128205,3.0643110128,1.0
0.179487179487,3.20573465068,1.0
0.230769230769,2.99673069357,1.0
0.282051282051,3.16054418744,1.0
0.333333333333,3.15993839566,1.0
0.384615384615,3.22548408003,1.0
0.435897435897,3.42391123528,1.0
0.487179487179,3.47366474683,1.0
0.538461538462,3.70264033711,1.0
0.589743589744,3.49383882785,1.0
0.641025641026,3.47599593104,1.0
0.692307692308,3.59567197953,1.0
0.74358974359,3.91564018879,1.0
0.794871794872,3.90891647124,1.0
0.846153846154,3.46820308818,1.0
0.897435897436,3.65872126884,1.0
0.948717948718,3.73732323671,1.0
1.0,4.16858331252,1.0
